customer_id,n_months,sum_total_comission,comission_per_month,comission_per_month_share
3659279.0,6,166.63439999999997,27.772399999999994,0.039496506048703015
3659999.0,3,1.16,0.38666666666666666,0.0005498978244167532
3660319.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3660529.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3660609.0,6,8.39,1.3983333333333334,0.0019886391150243793
3660979.0,2,0.29,0.145,0.00020621168415628244
3661189.0,4,6.4761,1.619025,0.002302495668559484
3661319.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3661339.0,6,23.077659999999998,3.8462766666666663,0.0054699806149265204
3661709.0,5,8.41,1.682,0.0023920555362128763
3661769.0,5,1.1199999999999999,0.22399999999999998,0.00031856149828280876
3661799.0,4,3.1899999999999995,0.7974999999999999,0.0011341642628595534
3661839.0,3,3.7699999999999996,1.2566666666666666,0.0017871679293544479
3661929.0,2,0.58,0.29,0.0004124233683125649
3662049.0,6,117.31648,19.552746666666668,0.027806929793203247
3662719.0,6,82.49,13.748333333333333,0.019552186006956022
3662729.0,6,0.0,0.0,0.0
3662769.0,4,1.16,0.29,0.0004124233683125649
3662799.0,6,2.32,0.38666666666666666,0.0005498978244167532
3662839.0,5,3.4799999999999995,0.696,0.0009898160839501558
3663069.0,2,0.29,0.145,0.00020621168415628244
3663369.0,6,2.8999999999999995,0.4833333333333332,0.0006873722805209413
3663429.0,1,2.03,2.03,0.002886963578187954
3663549.0,3,3.4799999999999995,1.16,0.0016496934732502595
3663749.0,6,19.220599999999997,3.203433333333333,0.004555761260338209
3663839.0,6,1.16,0.19333333333333333,0.0002749489122083766
3663849.0,6,41.86,6.976666666666667,0.009921863331933314
3663949.0,5,14.5,2.9,0.004124233683125649
3664249.0,6,0.58,0.09666666666666666,0.0001374744561041883
3664499.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3664579.0,3,312.03999999999996,104.01333333333332,0.14792251476810658
3664879.0,5,0.39,0.078,0.0001109276645806209
3664989.0,6,94.18,15.696666666666667,0.02232300737222837
3665019.0,5,17.689999999999998,3.5379999999999994,0.005031565093413291
3665349.0,6,0.58,0.09666666666666666,0.0001374744561041883
3665469.0,5,28.06,5.612,0.007981103251621083
3665479.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3665589.0,4,0.29,0.0725,0.00010310584207814122
3665779.0,2,0.0,0.0,0.0
3665849.0,5,1.16,0.23199999999999998,0.0003299386946500519
3665999.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3666019.0,6,2.32,0.38666666666666666,0.0005498978244167532
3666389.0,6,3.4799999999999995,0.58,0.0008248467366251298
3666459.0,6,3.19,0.5316666666666666,0.0007561095085730356
3666509.0,6,60.31999999999999,10.053333333333333,0.014297343434835583
3666559.0,5,0.58,0.11599999999999999,0.00016496934732502594
3666659.0,6,24.919999999999998,4.153333333333333,0.0059066611139937455
3666819.0,5,0.58,0.11599999999999999,0.00016496934732502594
3667239.0,1,0.39,0.39,0.0005546383229031045
3667259.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3667329.0,6,2.03,0.3383333333333333,0.00048116059636465905
3667769.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3667799.0,6,1.45,0.24166666666666667,0.0003436861402604707
3667859.0,2,2.32,1.16,0.0016496934732502595
3668009.0,3,0.58,0.19333333333333333,0.0002749489122083766
3668359.0,4,1.7399999999999998,0.43499999999999994,0.0006186350524688473
3668469.0,2,0.29,0.145,0.00020621168415628244
3668479.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3668659.0,6,14.17,2.361666666666667,0.003358643177579911
3668779.0,6,30.369999999999997,5.0616666666666665,0.007198446951524481
3668879.0,4,0.29,0.0725,0.00010310584207814122
3669079.0,4,2.32,0.58,0.0008248467366251298
3669259.0,5,2.03,0.40599999999999997,0.0005773927156375908
3669309.0,6,14.92,2.486666666666667,0.0035364118708180853
3669319.0,4,0.29,0.0725,0.00010310584207814122
3670139.0,3,0.29,0.09666666666666666,0.0001374744561041883
3670289.0,6,57.07,9.511666666666667,0.013527012430803495
3670379.0,3,0.78,0.26,0.00036975888193540305
3670449.0,4,0.58,0.145,0.00020621168415628244
3670809.0,5,0.58,0.11599999999999999,0.00016496934732502594
3671319.0,6,16.439999999999998,2.7399999999999998,0.0038966897557807857
3671559.0,5,21.552359999999997,4.310471999999999,0.006130135797437924
3671629.0,6,0.58,0.09666666666666666,0.0001374744561041883
3671759.0,4,4.35,1.0875,0.0015465876311721184
3671819.0,6,0.0,0.0,0.0
3672039.0,6,17.689999999999998,2.948333333333333,0.0041929709111777425
3672179.0,2,0.29,0.145,0.00020621168415628244
3672229.0,4,31.61,7.9025,0.011238536786517393
3672359.0,1,0.29,0.29,0.0004124233683125649
3672959.0,5,760.567,152.1134,0.2163280027361259
3673109.0,6,0.8699999999999999,0.145,0.00020621168415628244
3673149.0,5,1.45,0.29,0.0004124233683125649
3673179.0,6,1.16,0.19333333333333333,0.0002749489122083766
3673189.0,2,67.13619999999999,33.568099999999994,0.04773885817190692
3673269.0,5,0.58,0.11599999999999999,0.00016496934732502594
3673449.0,6,80.91,13.485,0.019177686626534265
3673499.0,3,0.29,0.09666666666666666,0.0001374744561041883
3673619.0,4,2.03,0.5075,0.0007217408945469885
3673899.0,6,2.6099999999999994,0.4349999999999999,0.0006186350524688472
3673919.0,6,1.16,0.19333333333333333,0.0002749489122083766
3673969.0,5,0.0,0.0,0.0
3673989.0,4,0.58,0.145,0.00020621168415628244
3674319.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3674359.0,3,0.63484,0.21161333333333332,0.00030094580590752724
3674399.0,6,8.41,1.4016666666666666,0.00199337961351073
3675149.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3675829.0,6,3.4799999999999995,0.58,0.0008248467366251298
3675849.0,5,1.45,0.29,0.0004124233683125649
3675989.0,5,0.8699999999999999,0.174,0.00024745402098753894
3676029.0,1,0.29,0.29,0.0004124233683125649
3676059.0,6,0.97,0.16166666666666665,0.00022991417658803904
3676269.0,3,0.0,0.0,0.0
3676309.0,5,0.58,0.11599999999999999,0.00016496934732502594
3676439.0,6,2.32,0.38666666666666666,0.0005498978244167532
3676689.0,4,0.0,0.0,0.0
3676789.0,5,0.58,0.11599999999999999,0.00016496934732502594
3676829.0,1,0.8699999999999999,0.8699999999999999,0.0012372701049376946
3677379.0,2,0.29,0.145,0.00020621168415628244
3677539.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3677579.0,4,8.129999999999999,2.0324999999999998,0.0028905189520527174
3677699.0,5,2146.2515,429.2503,0.6104581192247551
3677819.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3677999.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3678239.0,6,130.21,21.701666666666668,0.030863015395390273
3678799.0,3,1.16,0.38666666666666666,0.0005498978244167532
3678979.0,3,0.29,0.09666666666666666,0.0001374744561041883
3679059.0,4,3.7699999999999996,0.9424999999999999,0.0013403759470158357
3679349.0,4,1.16,0.29,0.0004124233683125649
3679389.0,4,0.0,0.0,0.0
3679519.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3679889.0,6,26.36,4.3933333333333335,0.006247977005011041
3679919.0,5,2.03,0.40599999999999997,0.0005773927156375908
3679999.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3680229.0,4,0.0,0.0,0.0
3680499.0,6,22.3633,3.7272166666666666,0.005300659489991024
3680619.0,3,33.1241,11.041366666666667,0.015702474591174978
3680819.0,6,0.0,0.0,0.0
3680849.0,5,43.5,8.7,0.012372701049376947
3681309.0,4,0.29,0.0725,0.00010310584207814122
3681469.0,6,1.16,0.19333333333333333,0.0002749489122083766
3681579.0,5,0.78,0.156,0.0002218553291612418
3682099.0,6,11.122200000000001,1.8537000000000001,0.0026362386132448333
3682329.0,5,0.39,0.078,0.0001109276645806209
3682829.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3682889.0,5,3.48,0.696,0.0009898160839501558
3683149.0,5,2.312,0.4624,0.0006576019500266552
3683619.0,5,0.58,0.11599999999999999,0.00016496934732502594
3683809.0,6,56.26,9.376666666666667,0.013335022242106264
3684029.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3684199.0,2,1.85,0.925,0.0013154883299624914
3684439.0,5,0.7943199999999999,0.15886399999999998,0.00022592836546071485
3684719.0,6,66.53,11.088333333333333,0.015769268214847667
3685039.0,6,0.0,0.0,0.0
3685419.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3685599.0,4,0.29,0.0725,0.00010310584207814122
3685799.0,4,2.3200000000000003,0.5800000000000001,0.0008248467366251299
3685849.0,4,0.29,0.0725,0.00010310584207814122
3686399.0,4,0.39,0.0975,0.00013865958072577613
3686549.0,3,1.16,0.38666666666666666,0.0005498978244167532
3686649.0,6,1.4499999999999997,0.2416666666666666,0.00034368614026047067
3686739.0,4,0.58,0.145,0.00020621168415628244
3686769.0,4,8.7,2.175,0.0030931752623442367
3687919.0,2,0.0,0.0,0.0
3688619.0,6,4.93,0.8216666666666667,0.0011685328768856005
3688649.0,6,1.45,0.24166666666666667,0.0003436861402604707
3688659.0,6,78.78,13.13,0.018672823537737852
3688829.0,6,0.58,0.09666666666666666,0.0001374744561041883
3689559.0,5,2.03,0.40599999999999997,0.0005773927156375908
3689609.0,4,0.0,0.0,0.0
3689669.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3689809.0,3,26.583759999999998,8.861253333333332,0.012602027404152677
3689909.0,6,71.72062,11.953436666666667,0.016999574527508915
3689979.0,6,1.95,0.325,0.00046219860241925373
3689999.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3690079.0,6,96.87,16.145,0.02296060441864262
3690159.0,6,11.02,1.8366666666666667,0.0026120146659795777
3690189.0,4,2.32,0.58,0.0008248467366251298
3690329.0,6,17.119999999999997,2.853333333333333,0.00405786670431673
3690699.0,6,151.9922,25.33203333333333,0.036025939701860354
3690729.0,6,1.74,0.29,0.0004124233683125649
3690849.0,4,38.28,9.57,0.013609971154314641
3690939.0,6,2.57,0.4283333333333333,0.0006091540554961447
3690979.0,6,109.55999999999999,18.259999999999998,0.025968450708232532
3691399.0,6,0.39,0.065,9.243972048385076e-05
3691639.0,2,1.45,0.725,0.0010310584207814122
3691649.0,4,40.89,10.2225,0.014537923733017911
3691779.0,6,6.09,1.015,0.001443481789093977
3691929.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3692019.0,6,1.45,0.24166666666666667,0.0003436861402604707
3692209.0,6,1.16,0.19333333333333333,0.0002749489122083766
3692299.0,6,128.022,21.337,0.030344404860983436
3692359.0,6,0.87,0.145,0.00020621168415628244
3692499.0,1,0.29,0.29,0.0004124233683125649
3693099.0,6,7.44578,1.2409633333333334,0.001764835440985247
3693149.0,6,8.99,1.4983333333333333,0.0021308540696149186
3693779.0,6,2.03,0.3383333333333333,0.00048116059636465905
3693969.0,5,1.45,0.29,0.0004124233683125649
3693999.0,2,0.78,0.39,0.0005546383229031045
3694059.0,5,42.05,8.41,0.011960277681064382
3694159.0,6,1.17,0.19499999999999998,0.0002773191614515522
3694219.0,4,22.33,5.5825,0.007939149840016873
3694399.0,6,114.55,19.091666666666665,0.02715120508057719
3694829.0,6,0.58,0.09666666666666666,0.0001374744561041883
3694849.0,4,293.86075999999997,73.46518999999999,0.10447848659835364
3694899.0,3,0.58,0.19333333333333333,0.0002749489122083766
3695029.0,6,2.8999999999999995,0.4833333333333332,0.0006873722805209413
3695079.0,5,0.78,0.156,0.0002218553291612418
3695149.0,3,0.29,0.09666666666666666,0.0001374744561041883
3695329.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3695379.0,6,5.22,0.87,0.0012372701049376948
3695639.0,6,55.96999999999999,9.328333333333331,0.013266285014054167
3695799.0,2,0.29,0.145,0.00020621168415628244
3695859.0,6,0.58,0.09666666666666666,0.0001374744561041883
3695949.0,6,78.81313999999999,13.135523333333332,0.018680678543729734
3695959.0,6,0.0,0.0,0.0
3696149.0,1,0.29,0.29,0.0004124233683125649
3696169.0,4,93.47908,23.36977,0.03323530779341355
3696209.0,6,1.7399999999999998,0.29,0.0004124233683125649
3696249.0,5,173.85948,34.771896,0.04945083610666966
3696809.0,6,1.45,0.24166666666666667,0.0003436861402604707
3696969.0,4,32.125859999999996,8.031464999999999,0.011421944302705081
3696979.0,3,1.16,0.38666666666666666,0.0005498978244167532
3697609.0,6,0.8699999999999999,0.145,0.00020621168415628244
3697629.0,4,0.29,0.0725,0.00010310584207814122
3697799.0,6,2.32,0.38666666666666666,0.0005498978244167532
3697819.0,6,44.37,7.395,0.010516795891970403
3697879.0,6,67.57,11.261666666666665,0.016015774136137934
3698209.0,2,1.16,0.58,0.0008248467366251298
3698489.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3698909.0,3,0.58,0.19333333333333333,0.0002749489122083766
3698969.0,3,0.58,0.19333333333333333,0.0002749489122083766
3699039.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3699089.0,3,1.17,0.38999999999999996,0.0005546383229031044
3699239.0,4,0.58,0.145,0.00020621168415628244
3699249.0,6,58.86999999999999,9.811666666666666,0.013953657294575112
3699669.0,6,0.8699999999999999,0.145,0.00020621168415628244
3699909.0,3,0.29,0.09666666666666666,0.0001374744561041883
3700159.0,1,348.53999999999996,348.53999999999996,0.49567600272986667
3700269.0,6,62.426,10.404333333333334,0.014796517925448376
3700289.0,6,0.58,0.09666666666666666,0.0001374744561041883
3700309.0,4,622.8159999999999,155.70399999999998,0.22143437289565376
3700439.0,6,224.25,37.375,0.05315283927821419
3700499.0,6,1.16,0.19333333333333333,0.0002749489122083766
3700519.0,4,7.25,1.8125,0.0025776460519535307
3700619.0,2,2.3739999999999997,1.1869999999999998,0.001688091510989705
3700679.0,5,0.58,0.11599999999999999,0.00016496934732502594
3700709.0,3,0.0,0.0,0.0
3701299.0,6,5.51,0.9183333333333333,0.0013060073329897888
3701389.0,3,0.29,0.09666666666666666,0.0001374744561041883
3701459.0,6,4.35,0.725,0.0010310584207814122
3701569.0,4,0.29,0.0725,0.00010310584207814122
3701599.0,3,0.54,0.18000000000000002,0.00025598691826297134
3701759.0,4,0.25,0.0625,8.888434661908726e-05
3701839.0,5,7.25,1.45,0.0020621168415628243
3702209.0,5,0.58,0.11599999999999999,0.00016496934732502594
3702219.0,1,0.29,0.29,0.0004124233683125649
3702869.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3702949.0,6,0.58,0.09666666666666666,0.0001374744561041883
3702959.0,4,0.0,0.0,0.0
3703109.0,5,0.29,0.057999999999999996,8.248467366251297e-05
3703269.0,1,0.29,0.29,0.0004124233683125649
3703329.0,5,1.45,0.29,0.0004124233683125649
3703619.0,6,2.61,0.435,0.0006186350524688474
3703629.0,6,2.03,0.3383333333333333,0.00048116059636465905
3703769.0,6,0.8699999999999999,0.145,0.00020621168415628244
3704039.0,6,0.8699999999999999,0.145,0.00020621168415628244
3704179.0,5,1.7399999999999998,0.348,0.0004949080419750779
3704349.0,6,80.32999999999998,13.38833333333333,0.019040212170430074
3704379.0,5,96.69999999999999,19.339999999999996,0.027504372217810356
3704479.0,6,1.16,0.19333333333333333,0.0002749489122083766
3704839.0,6,23.159999999999997,3.8599999999999994,0.005489497247194828
3705079.0,6,2.03,0.3383333333333333,0.00048116059636465905
3705109.0,1,0.29,0.29,0.0004124233683125649
3705139.0,6,4.29,0.715,0.0010168369253223581
3705149.0,5,1.45,0.29,0.0004124233683125649
3705279.0,3,87.93548,29.311826666666665,0.04168580098365768
3705299.0,6,3.9993399999999997,0.6665566666666666,0.0009479432608202143
3705399.0,4,0.78,0.195,0.00027731916145155226
3705509.0,6,0.58,0.09666666666666666,0.0001374744561041883
3705669.0,6,0.8699999999999999,0.145,0.00020621168415628244
3705719.0,4,62.43,15.6075,0.02219619903771847
3706309.0,5,3.48,0.696,0.0009898160839501558
3706379.0,6,1.7399999999999998,0.29,0.0004124233683125649
3706519.0,6,0.8699999999999999,0.145,0.00020621168415628244
3706559.0,5,2.42,0.484,0.0006883203802182118
3706599.0,2,1.16,0.58,0.0008248467366251298
3706809.0,6,1.45,0.24166666666666667,0.0003436861402604707
3706949.0,5,0.8699999999999999,0.174,0.00024745402098753894
3707729.0,1,0.58,0.58,0.0008248467366251298
3707739.0,6,4.64,0.7733333333333333,0.0010997956488335064
3707879.0,6,136.52947999999998,22.75491333333333,0.03236088966411664
3708229.0,3,123.58999999999997,41.19666666666666,0.05858782079281596
3708239.0,5,1.45,0.29,0.0004124233683125649
3708259.0,3,162.4631,54.15436666666667,0.07701560796379434
3708309.0,2,1.45,0.725,0.0010310584207814122
3708329.0,5,1.16,0.23199999999999998,0.0003299386946500519
3708339.0,4,0.29,0.0725,0.00010310584207814122
3708459.0,4,5.76,1.44,0.0020478953461037707
3708579.0,5,21.169999999999998,4.234,0.006021381177363447
3708869.0,1,0.0,0.0,0.0
3708879.0,5,5.94,1.1880000000000002,0.001689513660535611
3709009.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3709039.0,6,0.58,0.09666666666666666,0.0001374744561041883
3709349.0,3,6.38,2.1266666666666665,0.0030244380342921424
3709459.0,2,3.48,1.74,0.0024745402098753895
3709659.0,4,0.39,0.0975,0.00013865958072577613
3709849.0,6,12.88348,2.1472466666666667,0.0030537058719468757
3709939.0,4,0.29,0.0725,0.00010310584207814122
3710009.0,4,0.0,0.0,0.0
3710259.0,5,13.629999999999999,2.726,0.0038767796621381103
3710419.0,5,29.0,5.8,0.008248467366251297
3710469.0,4,0.29,0.0725,0.00010310584207814122
3710519.0,5,1.9500000000000002,0.39,0.0005546383229031045
3710549.0,6,39.15076,6.525126666666666,0.00927970592597519
3710659.0,6,4.35,0.725,0.0010310584207814122
3710679.0,1,0.8699999999999999,0.8699999999999999,0.0012372701049376946
3710689.0,5,56.839999999999996,11.367999999999999,0.016166996037852543
3710749.0,6,0.39,0.065,9.243972048385076e-05
3710789.0,5,0.0,0.0,0.0
3710809.0,5,4.43494,0.886988,0.0012614295814235355
3710959.0,2,1.16,0.58,0.0008248467366251298
3711959.0,4,342.05999999999995,85.51499999999999,0.12161511841809994
3712149.0,6,6.959999999999999,1.16,0.0016496934732502595
3712329.0,6,0.58,0.09666666666666666,0.0001374744561041883
3712359.0,6,25.5081,4.2513499999999995,0.006046055471984906
3712569.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3712769.0,6,4.06,0.6766666666666666,0.0009623211927293181
3712819.0,6,10.729999999999999,1.788333333333333,0.0025432774379274834
3713289.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3713559.0,3,0.29,0.09666666666666666,0.0001374744561041883
3713869.0,5,6.67,1.334,0.0018971474942377985
3713969.0,6,1.8399999999999999,0.30666666666666664,0.00043612586074432146
3714589.0,5,1.17,0.23399999999999999,0.00033278299374186267
3714839.0,6,80.03999999999999,13.339999999999998,0.018971474942377983
3714889.0,6,0.8699999999999999,0.145,0.00020621168415628244
3715329.0,5,0.58,0.11599999999999999,0.00016496934732502594
3715459.0,4,35.67,8.9175,0.01268201857561137
3715479.0,6,27.800459999999998,4.63341,0.006589401927493521
3715679.0,5,1.45,0.29,0.0004124233683125649
3715699.0,6,46.39999999999999,7.733333333333332,0.010997956488335061
3715919.0,5,5.8,1.16,0.0016496934732502595
3715969.0,5,0.78,0.156,0.0002218553291612418
3716229.0,6,7.539999999999999,1.2566666666666666,0.0017871679293544479
3716299.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3716359.0,2,0.0,0.0,0.0
3716529.0,6,49.879999999999995,8.313333333333333,0.011822803224960193
3716769.0,4,17.40202,4.350505,0.006187068710209156
3717569.0,6,15.76,2.6266666666666665,0.0037355128072448403
3717809.0,6,10.14,1.6900000000000002,0.00240343273258012
3718009.0,4,0.29,0.0725,0.00010310584207814122
3718119.0,4,16.82,4.205,0.005980138840532191
3718169.0,5,3.8699999999999997,0.7739999999999999,0.0011007437485307764
3718179.0,6,2.61,0.435,0.0006186350524688474
3718199.0,6,0.8699999999999999,0.145,0.00020621168415628244
3718209.0,2,10.40852,5.20426,0.007401235995773616
3718389.0,5,0.58,0.11599999999999999,0.00016496934732502594
3718719.0,5,5.2291,1.04582,0.0014873124380987814
3718729.0,6,1.74,0.29,0.0004124233683125649
3718759.0,6,0.58,0.09666666666666666,0.0001374744561041883
3718809.0,6,9.28,1.5466666666666666,0.002199591297667013
3718959.0,2,3.2,1.6,0.002275439273448634
3718999.0,3,0.8699999999999999,0.29,0.0004124233683125649
3719259.0,6,4.06,0.6766666666666666,0.0009623211927293181
3719299.0,1,0.29,0.29,0.0004124233683125649
3719509.0,6,1.45,0.24166666666666667,0.0003436861402604707
3719589.0,2,2.4260599999999997,1.2130299999999998,0.0017251100636696227
3719769.0,6,18.27,3.045,0.004330445367281931
3719839.0,6,31.439999999999998,5.239999999999999,0.007452063620544275
3719959.0,3,0.29,0.09666666666666666,0.0001374744561041883
3720079.0,6,33.49,5.581666666666667,0.007937964715395287
3720209.0,2,0.0,0.0,0.0
3720349.0,6,5.219999999999999,0.8699999999999998,0.0012372701049376943
3720709.0,3,0.58,0.19333333333333333,0.0002749489122083766
3721009.0,6,16.624,2.7706666666666666,0.0039403023418552174
3721049.0,2,19.43,9.715,0.013816182838470923
3721079.0,6,511.30199999999996,85.217,0.12119131785342016
3721819.0,3,0.0,0.0,0.0
3721909.0,5,0.8699999999999999,0.174,0.00024745402098753894
3721939.0,4,7.829999999999999,1.9574999999999998,0.0027838577361098127
3722019.0,4,2.68924,0.67231,0.0009561253612076569
3722069.0,4,297.94,74.485,0.10592880892676343
3722329.0,2,4.93,2.465,0.0035055986306568015
3722379.0,6,4.64,0.7733333333333333,0.0010997956488335064
3722399.0,3,0.0,0.0,0.0
3722539.0,5,33.06,6.612,0.00940325279752648
3722579.0,4,20.50236,5.12559,0.007289355490997239
3722599.0,6,1.16,0.19333333333333333,0.0002749489122083766
3722639.0,4,0.29,0.0725,0.00010310584207814122
3722739.0,4,0.29,0.0725,0.00010310584207814122
3722779.0,3,0.29,0.09666666666666666,0.0001374744561041883
3722809.0,2,3.1899999999999995,1.5949999999999998,0.0022683285257191067
3722829.0,4,0.87,0.2175,0.0003093175262344237
3722849.0,6,29.496599999999997,4.916099999999999,0.006991429382625517
3723089.0,5,21.88,4.3759999999999994,0.006223326412882013
3723179.0,2,0.58,0.29,0.0004124233683125649
3723259.0,4,53.36,13.34,0.018971474942377983
3723439.0,3,197.33772,65.77924,0.09354791629600206
3723509.0,5,0.78,0.156,0.0002218553291612418
3723589.0,6,1.4499999999999997,0.2416666666666666,0.00034368614026047067
3723959.0,6,2.61,0.435,0.0006186350524688474
3724059.0,2,0.58,0.29,0.0004124233683125649
3724289.0,6,58.87,9.811666666666666,0.013953657294575112
3724319.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3724329.0,6,2.03,0.3383333333333333,0.00048116059636465905
3724359.0,5,21.75,4.35,0.006186350524688473
3724499.0,1,0.58,0.58,0.0008248467366251298
3724609.0,3,1.7399999999999998,0.58,0.0008248467366251298
3724619.0,5,43.980000000000004,8.796000000000001,0.012509227405783866
3724639.0,2,5.784999999999999,2.8924999999999996,0.004113567561531358
3724669.0,2,2.32,1.16,0.0016496934732502595
3724789.0,5,13.0304,2.60608,0.003706235488593135
3725169.0,6,1.7399999999999998,0.29,0.0004124233683125649
3725499.0,6,567.79442,94.63240333333333,0.1345814294284363
3725539.0,2,0.29,0.145,0.00020621168415628244
3725559.0,6,1.45,0.24166666666666667,0.0003436861402604707
3725749.0,6,0.0,0.0,0.0
3725759.0,6,40.309999999999995,6.718333333333333,0.009554474699241085
3725769.0,5,188.85114,37.770227999999996,0.053714912598943274
3725789.0,1,0.29,0.29,0.0004124233683125649
3725799.0,5,144.4905,28.8981,0.04109741979252873
3725909.0,4,0.58,0.145,0.00020621168415628244
3726069.0,5,0.0,0.0,0.0
3726199.0,6,1.16,0.19333333333333333,0.0002749489122083766
3726289.0,5,0.0,0.0,0.0
3726409.0,4,0.78,0.195,0.00027731916145155226
3726499.0,6,127.364,21.227333333333334,0.03018844246078248
3726519.0,6,9.57,1.595,0.0022683285257191067
3726670.0,6,13.049999999999999,2.175,0.0030931752623442367
3726680.0,6,0.0,0.0,0.0
3726989.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3727099.0,6,1.45,0.24166666666666667,0.0003436861402604707
3727169.0,4,5.8201,1.455025,0.002069263143030999
3727309.0,6,3.35282,0.5588033333333333,0.0007947019067504217
3727359.0,6,0.58,0.09666666666666666,0.0001374744561041883
3727399.0,6,17.38,2.8966666666666665,0.004119493184639298
3727449.0,6,2.32,0.38666666666666666,0.0005498978244167532
3727489.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3727619.0,5,0.8699999999999999,0.174,0.00024745402098753894
3727799.0,2,1.16,0.58,0.0008248467366251298
3727859.0,1,13.1051,13.1051,0.018637412014044806
3727939.0,4,0.29,0.0725,0.00010310584207814122
3728519.0,6,23.779999999999998,3.963333333333333,0.00563645270027172
3729169.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3729439.0,6,10.44,1.74,0.0024745402098753895
3729639.0,1,0.58,0.58,0.0008248467366251298
3729849.0,4,102.94999999999999,25.737499999999997,0.03660257393774013
3729899.0,1,0.39,0.39,0.0005546383229031045
3729979.0,6,13.629999999999999,2.2716666666666665,0.003230649718448425
3730179.0,4,4.35,1.0875,0.0015465876311721184
3730189.0,6,3.0,0.5,0.0007110747729526981
3730339.0,5,9.569999999999999,1.9139999999999997,0.002721994230862928
3730429.0,6,23.199999999999996,3.866666666666666,0.005498978244167531
3730539.0,5,2.61,0.522,0.0007423620629626168
3730609.0,6,160.07999999999998,26.679999999999996,0.037942949884755967
3730619.0,6,9.28,1.5466666666666666,0.002199591297667013
3730629.0,6,0.8699999999999999,0.145,0.00020621168415628244
3730649.0,2,82.48178,41.24089,0.05865071298623439
3730659.0,6,4.06,0.6766666666666666,0.0009623211927293181
3730689.0,1,19.79328,19.79328,0.02814900416397836
3730779.0,6,341.26800000000003,56.87800000000001,0.08088902187200714
3730819.0,6,138.63528,23.10588,0.03286001674974457
3730869.0,5,14.040000000000001,2.8080000000000003,0.003993395924902353
3730999.0,6,1.55,0.25833333333333336,0.0003673886326922274
3731019.0,6,28.709999999999997,4.784999999999999,0.006804985577157319
3731049.0,3,0.29,0.09666666666666666,0.0001374744561041883
3731179.0,4,0.58,0.145,0.00020621168415628244
3731329.0,5,19.14,3.8280000000000003,0.005443988461725857
3731469.0,6,0.58,0.09666666666666666,0.0001374744561041883
3731539.0,6,0.58,0.09666666666666666,0.0001374744561041883
3731569.0,6,3.1899999999999995,0.5316666666666666,0.0007561095085730356
3731579.0,3,6.0352,2.0117333333333334,0.002860985646482749
3731639.0,6,2.03,0.3383333333333333,0.00048116059636465905
3731649.0,4,0.58,0.145,0.00020621168415628244
3731659.0,4,0.8699999999999999,0.21749999999999997,0.00030931752623442364
3731779.0,5,2.03,0.40599999999999997,0.0005773927156375908
3731789.0,6,3.6971,0.6161833333333333,0.0008763048476944734
3731879.0,6,209.40699999999998,34.90116666666666,0.049634678326568545
3731899.0,3,23.45,7.816666666666666,0.011116468950493846
3731939.0,5,9.1973,1.83946,0.00261598720371114
3731959.0,5,9.7747,1.95494,0.0027802170332722953
3731979.0,5,9.64,1.9280000000000002,0.002741904324505604
3732079.0,3,6.379999999999999,2.1266666666666665,0.0030244380342921424
3732119.0,5,1.16,0.23199999999999998,0.0003299386946500519
3732179.0,5,0.0,0.0,0.0
3732279.0,6,0.29,0.04833333333333333,6.873722805209415e-05
3732339.0,6,0.29,0.04833333333333333,6.873722805209415e-05
