customer_id,first_payment_date,channel
3664579,2020-04-30,2
3664879,2020-02-26,2
3664989,2020-01-04,2
3665019,2020-02-22,2
3665349,2020-01-25,2
3665469,2020-02-06,2
3665479,2020-01-10,2
3665589,2020-03-24,2
3665779,2020-05-01,2
3665849,2020-02-14,2
3665999,2020-02-26,2
3666019,2020-01-26,2
3666389,2020-01-01,2
3666459,2020-01-18,2
3666509,2020-01-04,2
3666559,2020-02-08,2
3666659,2020-01-06,2
3666819,2020-02-09,2
3667239,2020-06-27,2
3667259,2020-02-13,2
3667329,2020-01-02,2
3667769,2020-01-31,2
3667799,2020-01-14,2
3667859,2020-05-08,2
3668009,2020-04-17,2
3668359,2020-03-09,2
3668469,2020-05-30,2
3668479,2020-01-24,2
3668659,2020-01-10,2
3668779,2020-01-18,2
3668879,2020-03-02,2
3669079,2020-03-05,2
3669259,2020-02-21,2
3669309,2020-01-30,2
3669319,2020-03-05,2
3670139,2020-04-29,2
3670289,2020-01-24,2
3670379,2020-04-05,2
3670449,2020-03-05,2
3670809,2020-02-23,2
3671319,2020-01-26,2
3671559,2020-02-23,2
3671629,2020-01-03,2
3671759,2020-03-15,2
3671819,2020-01-29,2
3672039,2020-01-11,2
3672179,2020-05-13,2
3672229,2020-03-09,2
3672359,2020-06-11,2
3672959,2020-02-14,2
3673109,2020-01-30,2
3673149,2020-02-14,2
3673179,2020-01-24,2
3673189,2020-05-01,2
3673269,2020-02-27,2
3673449,2020-01-11,2
3673499,2020-04-24,2
3673619,2020-03-03,2
3673899,2020-01-13,2
3673919,2020-01-01,2
3673969,2020-02-09,2
3673989,2020-03-17,2
3674319,2020-01-26,2
3674359,2020-04-16,2
3674399,2020-01-19,2
3675149,2020-02-17,2
3675829,2020-01-08,2
3675849,2020-02-25,2
3675989,2020-02-05,2
3676029,2020-06-13,2
3676059,2020-01-23,2
3676269,2020-04-05,2
3676309,2020-02-21,2
3676439,2020-01-20,2
3676689,2020-03-05,2
3676789,2020-02-02,2
3676829,2020-06-18,2
3677379,2020-05-01,2
3677539,2020-02-06,2
3677579,2020-03-08,2
3677699,2020-02-27,2
3677819,2020-03-30,2
3677999,2020-02-12,2
3678239,2020-01-08,2
3678799,2020-04-20,2
3678979,2020-04-15,2
3679059,2020-03-25,2
3679349,2020-03-22,2
3679389,2020-03-12,2
3679519,2020-02-27,2
3679889,2020-01-21,2
3679919,2020-02-16,2
3679999,2020-01-25,2
3680229,2020-03-25,2
3680499,2020-01-09,2
3680619,2020-04-25,2
3680819,2020-01-13,2
3680849,2020-02-19,2
3681309,2020-03-06,2
3681469,2020-01-10,2
3681579,2020-02-11,2
3682099,2020-01-02,2
3682329,2020-02-13,2
3682829,2020-02-04,2
3682889,2020-02-12,2
3683149,2020-02-08,2
3683619,2020-02-01,2
3683809,2020-01-10,2
3684029,2020-02-23,2
3684199,2020-05-18,2
3684439,2020-02-13,2
3684719,2020-01-12,2
3685039,2020-01-05,2
3685419,2020-01-02,2
3685599,2020-03-11,2
3685799,2020-03-23,2
3685849,2020-03-26,2
3686399,2020-03-10,2
3686549,2020-04-26,2
3686649,2020-01-06,2
3686739,2020-03-06,2
3686769,2020-03-13,2
3687919,2020-05-30,2
3688619,2020-01-07,2
3688649,2020-01-25,2
3688659,2020-01-16,2
3688829,2020-01-13,2
3689559,2020-02-13,2
3689609,2020-03-05,2
3689669,2020-03-02,2
3689809,2020-04-01,2
3689909,2020-01-06,2
3689979,2020-01-04,2
3689999,2020-03-14,2
3690079,2020-01-04,2
3690159,2020-01-14,2
3690189,2020-03-05,2
3690329,2020-01-12,2
3690699,2020-01-02,2
3690729,2020-01-07,2
3690849,2020-03-21,2
3690939,2020-01-17,2
3690979,2020-01-12,2
3691399,2020-01-05,2
3691639,2020-05-21,2
3691649,2020-03-23,2
3691779,2020-01-18,2
3691929,2020-01-31,2
3692019,2020-01-08,2
3692209,2020-01-03,2
3692299,2020-01-04,2
3692359,2020-01-27,2
3692499,2020-06-12,2
3693099,2020-01-08,2
3693149,2020-01-01,2
3693779,2020-01-02,2
3693969,2020-02-23,2
3693999,2020-05-19,2
3694059,2020-02-08,2
3694159,2020-01-08,2
3694219,2020-03-04,2
3694399,2020-01-25,2
3694829,2020-01-14,2
3694849,2020-03-12,1
3694899,2020-04-23,2
3695029,2020-01-24,2
3695079,2020-02-17,2
3695149,2020-04-30,2
3695329,2020-02-24,2
3695379,2020-01-25,2
3695639,2020-01-01,2
3695799,2020-05-03,2
3695859,2020-01-09,2
3695949,2020-01-05,2
3695959,2020-01-15,2
3696149,2020-06-19,2
3696169,2020-03-06,2
3696209,2020-01-31,2
3696249,2020-02-09,1
3696809,2020-01-31,2
3696969,2020-03-12,2
3696979,2020-04-03,2
3697609,2020-01-12,2
3697629,2020-03-20,2
3697799,2020-01-23,2
3697819,2020-01-22,2
3697879,2020-01-07,2
3698209,2020-05-07,2
3698489,2020-02-27,2
3698909,2020-04-22,2
3698969,2020-04-10,2
3699039,2020-02-21,2
3699089,2020-04-23,2
3699239,2020-03-20,2
3699249,2020-01-09,2
3699669,2020-01-06,2
3699909,2020-04-15,2
3700159,2020-06-05,2
3700269,2020-01-09,2
3700289,2020-01-14,2
3700309,2020-03-13,2
3700439,2020-01-15,2
3700499,2020-01-12,2
3700519,2020-03-07,2
3700619,2020-05-09,2
3700679,2020-02-07,2
3700709,2020-04-01,2
3701299,2020-01-01,2
3701389,2020-04-22,2
3701459,2020-01-05,2
3701569,2020-03-20,2
3701599,2020-04-18,2
3701759,2020-03-14,2
3701839,2020-02-04,2
3702209,2020-02-09,2
3702219,2020-06-16,2
3702869,2020-02-18,2
3702949,2020-01-29,2
3702959,2020-03-06,2
3703109,2020-02-06,2
3703269,2020-06-01,2
3703329,2020-02-01,2
3703619,2020-01-25,2
3703629,2020-01-26,2
3703769,2020-01-26,2
3704039,2020-01-08,2
3704179,2020-02-01,2
3704349,2020-01-22,2
3704379,2020-02-15,2
3704479,2020-01-30,2
3704839,2020-01-09,2
3705079,2020-01-06,2
3705109,2020-06-29,2
3705139,2020-01-28,2
3705149,2020-02-14,2
3705279,2020-04-03,1
3705299,2020-01-27,2
3705399,2020-03-24,2
3705509,2020-01-06,2
3705669,2020-01-20,2
3705719,2020-03-01,2
3706309,2020-02-15,2
3706379,2020-01-03,2
3706519,2020-01-12,2
3706559,2020-02-08,2
3706599,2020-05-02,2
3706809,2020-01-10,2
3706949,2020-02-15,2
3707729,2020-06-01,2
3707739,2020-01-25,2
3707879,2020-01-02,2
3708229,2020-04-23,2
3708239,2020-02-02,2
3708259,2020-04-04,2
3708309,2020-05-12,2
3708329,2020-02-08,2
3708339,2020-03-06,2
3708459,2020-03-14,2
3708579,2020-02-24,2
3708869,2020-06-27,2
3708879,2020-02-01,2
3709009,2020-03-05,2
3709039,2020-01-11,2
3709349,2020-04-06,2
3709459,2020-05-25,2
3709659,2020-03-03,2
3709849,2020-01-27,2
3709939,2020-03-03,2
3710009,2020-03-05,2
3710259,2020-02-10,2
3710419,2020-02-02,2
3710469,2020-03-11,2
3710519,2020-02-06,2
3710549,2020-01-26,2
3710659,2020-01-31,2
3710679,2020-06-03,2
3710689,2020-02-04,2
3710749,2020-01-03,2
3710789,2020-02-26,2
3710809,2020-02-05,2
3710959,2020-05-24,2
3711959,2020-03-07,2
3712149,2020-01-31,2
3712329,2020-01-04,2
3712359,2020-01-01,2
3712569,2020-01-24,2
3712769,2020-01-12,2
3712819,2020-01-30,2
3713289,2020-01-04,2
3713559,2020-04-08,2
3713869,2020-02-18,2
3713969,2020-01-22,2
3714589,2020-02-07,2
3714839,2020-01-04,2
3714889,2020-01-12,2
3715329,2020-02-02,2
3715459,2020-03-01,2
3715479,2020-01-05,2
3715679,2020-02-01,2
3715699,2020-01-17,2
3715919,2020-02-19,1
3715969,2020-02-07,2
3716229,2020-01-16,2
3716299,2020-01-20,2
3716359,2020-05-03,2
3716529,2020-01-13,2
3716769,2020-03-03,2
3717569,2020-01-31,2
3717809,2020-01-23,2
3718009,2020-03-25,2
3718119,2020-03-10,2
3718169,2020-02-01,2
3718179,2020-01-04,2
3718199,2020-01-04,2
3718209,2020-05-01,2
3718389,2020-02-07,2
3718719,2020-02-25,2
3718729,2020-01-24,2
3718759,2020-01-03,2
3718809,2020-01-09,2
3718959,2020-05-02,2
3718999,2020-04-24,2
3719259,2020-01-08,2
3719299,2020-06-28,2
3719509,2020-01-03,2
3719589,2020-05-28,2
3719769,2020-01-10,2
3719839,2020-01-03,2
3719959,2020-04-13,2
3720079,2020-01-18,2
3720209,2020-05-08,2
3720349,2020-01-12,2
3720709,2020-04-05,2
3721009,2020-01-07,2
3721049,2020-05-23,2
3721079,2020-01-21,2
3721819,2020-04-27,2
3721909,2020-02-06,2
3721939,2020-03-03,2
3722019,2020-03-22,1
3722069,2020-03-20,2
3722329,2020-05-03,2
3722379,2020-01-30,2
3722399,2020-04-03,2
3722539,2020-02-02,2
3722579,2020-03-16,2
3722599,2020-01-31,2
3722639,2020-03-21,2
3722739,2020-03-15,2
3722779,2020-04-17,2
3722809,2020-05-08,2
3722829,2020-03-23,2
3722849,2020-01-22,2
3723089,2020-02-06,2
3723179,2020-05-09,2
3723259,2020-03-19,2
3723439,2020-04-16,2
3723509,2020-02-19,2
3723589,2020-01-25,2
3723959,2020-01-24,2
3724059,2020-05-03,2
3724289,2020-01-02,2
3724319,2020-01-30,2
3724329,2020-01-02,2
3724359,2020-02-13,2
3724499,2020-06-04,2
3724609,2020-04-25,2
3724619,2020-02-01,2
3724639,2020-05-03,2
3724669,2020-05-29,2
3724789,2020-02-23,2
3725169,2020-01-15,2
3725499,2020-01-15,2
3725539,2020-05-16,2
3725559,2020-01-27,2
3725749,2020-01-03,2
3725759,2020-01-02,2
3725769,2020-02-01,2
3725789,2020-06-18,2
3725799,2020-02-15,2
3725909,2020-03-08,2
3726069,2020-02-18,2
3726199,2020-01-05,2
3726289,2020-02-28,2
3726409,2020-03-12,2
3726499,2020-01-26,2
3726519,2020-01-29,2
3726670,2020-01-08,2
3726680,2020-01-12,2
3726989,2020-01-18,2
3727099,2020-01-24,2
3727169,2020-03-14,2
3727309,2020-01-23,2
3727359,2020-01-16,2
3727399,2020-01-09,2
3727449,2020-01-09,2
3727489,2020-03-21,2
3727619,2020-02-12,2
3727799,2020-05-21,2
3727859,2020-06-11,2
3727939,2020-03-15,2
3728519,2020-01-03,2
3729169,2020-01-14,2
3729439,2020-01-02,2
3729639,2020-06-11,2
3729849,2020-03-14,2
3729899,2020-06-29,2
3729979,2020-01-02,2
3730179,2020-03-13,2
3730189,2020-01-04,2
3730339,2020-02-28,2
3730429,2020-01-02,2
3730539,2020-02-12,2
3730609,2020-01-12,2
3730619,2020-01-09,2
3730629,2020-01-06,2
3730649,2020-05-14,2
3730659,2020-01-30,2
3730689,2020-06-20,2
3730779,2020-01-11,2
3730819,2020-01-12,2
3730869,2020-02-26,2
3730999,2020-01-23,2
3731019,2020-01-04,2
3731049,2020-04-11,2
3731179,2020-03-10,2
3731329,2020-02-20,2
3731469,2020-01-17,2
3731539,2020-01-24,2
3731569,2020-01-28,2
3731579,2020-04-28,2
3731639,2020-01-02,2
3731649,2020-03-06,2
3731659,2020-03-09,2
3731779,2020-02-14,2
3731789,2020-01-03,2
3731879,2020-01-19,2
3731899,2020-04-14,2
3731939,2020-02-23,2
3731959,2020-02-19,2
3731979,2020-02-25,2
3732079,2020-04-20,2
3732119,2020-02-17,2
3732179,2020-02-16,2
3732279,2020-01-14,2
3732339,2020-01-10,2
3732509,2020-01-20,2
3732559,2020-01-17,2
3732699,2020-01-14,2
3732709,2020-01-19,2
3732929,2020-01-15,2
3732959,2020-02-23,2
3733029,2020-01-24,2
3733369,2020-01-02,2
3733749,2020-01-09,2
3733899,2020-03-15,2
3733959,2020-01-18,2
3734169,2020-01-11,2
3734179,2020-03-09,2
3734199,2020-03-06,2
3734279,2020-01-09,2
3734569,2020-02-01,2
3734599,2020-01-26,2
3734619,2020-03-03,2
3734679,2020-03-01,2
3734739,2020-04-09,2
3734769,2020-02-02,2
3734839,2020-01-14,2
3735029,2020-05-22,2
3735139,2020-01-22,2
3735239,2020-01-19,2
3735299,2020-01-19,2
3735359,2020-02-01,2
3735409,2020-01-05,2
3735499,2020-01-16,2
3735619,2020-04-21,2
3735639,2020-01-09,2
3736179,2020-05-02,2
3736299,2020-01-14,2
3736719,2020-01-08,2
3737659,2020-03-05,2
3737899,2020-03-19,2
3737909,2020-01-11,2
3738379,2020-02-24,2
3738519,2020-01-28,2
3738579,2020-01-01,2
3738609,2020-04-02,2
3738629,2020-01-06,2
3738709,2020-01-30,2
3738829,2020-04-05,2
3739149,2020-01-09,2
3739179,2020-02-17,2
3739569,2020-04-14,2
3739999,2020-01-19,2
3740679,2020-01-12,2
3740749,2020-01-18,2
3741069,2020-01-11,2
3741149,2020-01-28,2
3741159,2020-02-05,2
3741319,2020-02-06,2
3741379,2020-04-11,2
3741569,2020-01-08,2
3741799,2020-04-19,2
3742189,2020-03-13,2
3742359,2020-03-07,2
3742459,2020-05-30,2
3742569,2020-01-21,2
3742629,2020-01-02,2
3742729,2020-01-20,2
3742749,2020-01-02,2
3742759,2020-03-18,2
3742779,2020-03-18,2
3742789,2020-02-12,2
3742819,2020-01-28,2
3742959,2020-01-17,2
3743019,2020-02-01,2
3743109,2020-02-06,2
3743229,2020-01-02,2
3743249,2020-01-30,2
3743269,2020-03-14,2
3743279,2020-01-02,2
3743289,2020-01-02,2
3743319,2020-01-02,2
3743339,2020-01-02,2
3743359,2020-01-02,2
3743379,2020-01-02,2
3743409,2020-01-02,2
3743429,2020-01-02,2
3743469,2020-01-02,2
3743489,2020-01-02,2
3743509,2020-01-02,2
3743529,2020-03-05,1
3743559,2020-01-02,2
3743569,2020-01-02,2
3743629,2020-01-02,2
3743639,2020-01-02,2
3743649,2020-01-02,2
3743669,2020-01-02,2
3743679,2020-01-02,2
3743799,2020-01-20,2
3743809,2020-01-07,2
3743869,2020-02-06,2
3743889,2020-01-02,2
3743909,2020-04-09,2
3743919,2020-01-02,2
3744009,2020-01-02,2
3744039,2020-01-02,2
3744099,2020-01-02,2
3744119,2020-01-02,2
3744129,2020-01-02,2
3744139,2020-03-28,2
3744179,2020-01-02,2
3744209,2020-01-02,2
3744249,2020-01-02,2
3744269,2020-01-02,2
3744299,2020-01-02,2
3744489,2020-02-01,2
3744499,2020-06-03,2
3744569,2020-02-07,2
3744589,2020-01-18,2
3744669,2020-03-14,2
3744689,2020-01-18,2
3744859,2020-06-03,2
3744899,2020-01-23,2
3744999,2020-01-16,2
3745039,2020-03-09,2
3745059,2020-01-09,2
3745169,2020-01-11,2
3745179,2020-01-12,2
3745299,2020-01-29,2
3745409,2020-01-07,2
3745429,2020-01-02,2
3745609,2020-06-20,2
3745649,2020-01-10,2
3745679,2020-01-14,2
3745749,2020-01-06,2
3745819,2020-02-11,2
3745999,2020-01-10,2
3746149,2020-01-04,2
3746199,2020-01-27,2
3746259,2020-01-02,2
3746269,2020-01-08,2
3746279,2020-01-05,2
3746329,2020-04-01,2
3746339,2020-01-11,2
3746409,2020-03-08,2
3746529,2020-01-04,2
3746669,2020-04-19,2
3746739,2020-01-08,2
3746749,2020-04-09,2
3747319,2020-01-12,2
3747349,2020-01-08,2
3747469,2020-02-13,2
3747499,2020-01-25,1
3747549,2020-01-18,2
3747599,2020-06-28,2
3747619,2020-01-25,2
3747699,2020-02-21,2
3747719,2020-02-23,2
3747739,2020-01-09,2
3747759,2020-03-31,2
3747769,2020-01-31,2
3747779,2020-02-01,2
3747939,2020-06-11,2
3747979,2020-02-17,2
3748029,2020-01-10,2
3748079,2020-02-08,2
3748199,2020-05-07,2
3748259,2020-02-28,2
3748429,2020-05-25,2
3748439,2020-05-11,2
3748459,2020-02-24,2
3748739,2020-01-28,2
3748969,2020-01-10,2
3749009,2020-02-21,2
3749059,2020-03-23,2
3749099,2020-03-08,2
3749109,2020-01-18,2
3749169,2020-01-31,2
3749319,2020-02-13,2
3749739,2020-04-04,2
3750119,2020-02-09,2
3750249,2020-01-16,2
3750269,2020-01-08,2
3750329,2020-03-29,2
3750489,2020-01-29,2
3750499,2020-01-12,2
3750559,2020-02-06,2
3750799,2020-01-15,2
3750859,2020-04-26,2
3751079,2020-03-14,2
3751119,2020-01-04,2
3751129,2020-01-05,2
3751729,2020-01-14,2
3751739,2020-01-11,2
3751839,2020-01-06,2
3751909,2020-05-02,2
3751969,2020-01-09,2
3752049,2020-01-18,2
3752169,2020-02-20,2
3752239,2020-02-15,2
3752259,2020-01-04,2
3752309,2020-01-24,2
3752339,2020-04-19,2
3752359,2020-01-12,2
3752379,2020-01-09,2
3752429,2020-01-26,2
3752569,2020-01-20,2
3752679,2020-01-29,2
3752809,2020-01-17,2
3752869,2020-01-25,2
3753149,2020-01-02,2
3753219,2020-04-12,2
3753489,2020-01-03,2
3753659,2020-05-01,2
3753679,2020-03-15,2
3753869,2020-02-03,2
3754119,2020-03-01,2
3754129,2020-03-08,2
3754399,2020-01-07,2
3754409,2020-06-06,2
3754499,2020-03-08,2
3754549,2020-04-03,2
3754669,2020-01-04,2
3754939,2020-01-14,2
3755239,2020-01-05,2
3756059,2020-01-17,2
3756179,2020-01-04,2
3756189,2020-05-17,2
3756339,2020-01-04,2
3756439,2020-01-02,2
3756449,2020-01-10,2
3756699,2020-01-16,2
3756719,2020-03-07,2
3756799,2020-01-05,2
3756969,2020-03-08,2
3757009,2020-01-07,2
3757109,2020-01-15,2
3757169,2020-05-17,2
3757329,2020-02-06,2
3757389,2020-01-02,2
3757419,2020-01-13,2
3757499,2020-06-12,2
3757619,2020-03-05,2
3757839,2020-05-29,2
3757869,2020-01-17,2
3757929,2020-02-28,2
3757959,2020-03-03,2
3758039,2020-01-09,2
3758219,2020-06-03,2
3758519,2020-03-22,2
3758669,2020-01-08,2
3758809,2020-01-03,2
3758929,2020-01-03,2
3759019,2020-01-08,2
3759159,2020-02-28,2
3759959,2020-01-01,2
3759979,2020-02-15,2
3759989,2020-03-10,2
3759999,2020-01-12,2
3760109,2020-01-09,2
3760219,2020-01-24,2
3760349,2020-02-13,2
3760369,2020-02-03,2
3760659,2020-01-10,2
3760709,2020-01-05,2
3760729,2020-01-04,2
3760839,2020-02-06,2
3760909,2020-01-24,2
3760949,2020-03-15,2
3760959,2020-01-06,2
3761049,2020-01-19,2
3761099,2020-01-03,2
3761309,2020-06-28,2
3761339,2020-05-15,2
3761389,2020-01-20,2
3761459,2020-01-17,2
3761539,2020-02-14,2
3761589,2020-04-03,2
3761849,2020-01-23,2
3761949,2020-01-03,2
3762049,2020-02-01,2
3762069,2020-02-13,2
3762079,2020-01-16,2
3762259,2020-01-05,2
3763019,2020-03-09,1
3763259,2020-03-29,2
3763279,2020-02-02,2
3763399,2020-01-17,2
3763499,2020-01-15,2
3763899,2020-02-22,2
3763959,2020-01-25,2
3764059,2020-01-15,2
3764179,2020-02-24,2
3764339,2020-01-03,2
3764349,2020-01-10,2
3764579,2020-01-10,2
3764859,2020-01-02,2
3765009,2020-04-20,2
3765019,2020-04-06,2
3765359,2020-03-03,2
3765449,2020-03-08,2
3765959,2020-01-15,2
3766059,2020-02-25,2
3766109,2020-01-18,2
3766239,2020-01-05,2
3766559,2020-01-09,2
3766599,2020-01-03,2
3766959,2020-01-18,2
3767689,2020-02-23,2
3767829,2020-01-16,2
3768509,2020-01-02,2
3768929,2020-01-06,2
3769069,2020-01-03,2
3769659,2020-05-06,2
3769719,2020-01-05,2
3770239,2020-01-10,2
3770589,2020-02-20,2
3770679,2020-01-09,2
3771199,2020-01-30,2
3771209,2020-03-04,2
3772249,2020-03-13,2
3772349,2020-01-28,2
3772429,2020-01-17,2
3772639,2020-01-05,1
3773079,2020-01-06,2
3773189,2020-01-02,2
3773199,2020-01-03,2
3773269,2020-02-07,2
3773499,2020-01-11,2
3773509,2020-01-12,1
3773569,2020-01-09,2
3773649,2020-03-16,2
3773669,2020-01-10,2
3773719,2020-01-04,2
3773859,2020-01-09,2
3773909,2020-01-03,2
3773959,2020-01-18,2
3773979,2020-02-16,2
3774229,2020-01-04,2
3774429,2020-02-13,2
3774599,2020-04-22,2
3774699,2020-01-16,2
3774709,2020-04-12,2
3774859,2020-01-14,2
3774879,2020-06-25,2
3774939,2020-01-10,2
3775299,2020-05-14,2
3775489,2020-01-26,2
3775539,2020-01-21,2
3775549,2020-01-15,2
3775609,2020-01-31,2
3775669,2020-02-11,2
3775719,2020-01-23,2
3775809,2020-01-25,2
3775909,2020-03-01,2
3775929,2020-01-18,2
3776109,2020-03-20,2
3776129,2020-04-27,2
3776159,2020-02-08,2
3776349,2020-01-02,2
3776529,2020-01-27,2
3776579,2020-01-30,2
3776589,2020-03-14,2
3776629,2020-04-25,2
3776659,2020-01-06,2
3776689,2020-01-06,2
3776839,2020-01-18,2
3776919,2020-01-21,2
3776969,2020-02-16,2
3777069,2020-03-07,2
3777259,2020-01-18,2
3777269,2020-02-15,2
3777319,2020-01-05,2
3777409,2020-06-13,2
3777559,2020-02-16,2
3777679,2020-01-04,2
3777689,2020-03-27,2
3777879,2020-01-31,2
3777889,2020-01-03,2
3778049,2020-01-18,2
3778119,2020-01-09,2
3778139,2020-01-11,2
3778279,2020-02-02,2
3778289,2020-01-12,2
3778299,2020-01-19,2
3778369,2020-02-11,2
3778519,2020-01-18,2
3778579,2020-04-09,2
3778649,2020-01-06,2
3778789,2020-03-15,2
3778859,2020-02-04,2
3779459,2020-01-12,2
3779779,2020-01-04,2
3779789,2020-03-23,2
3779819,2020-01-19,2
3779869,2020-01-05,2
3779949,2020-04-15,2
3780039,2020-01-10,2
3780059,2020-03-23,2
3780319,2020-02-02,2
3780409,2020-01-02,2
3780579,2020-01-17,2
3780629,2020-04-23,2
3780709,2020-01-04,2
3780729,2020-02-02,2
3780759,2020-01-27,2
3780809,2020-01-03,2
3780949,2020-01-01,2
3780959,2020-01-12,2
3780979,2020-01-25,2
3781009,2020-03-24,2
3781219,2020-01-25,2
3781329,2020-02-07,2
3781359,2020-01-05,2
3781419,2020-03-03,2
3781509,2020-03-29,2
3781579,2020-04-08,2
3781589,2020-05-17,2
3781669,2020-01-07,2
3782009,2020-04-12,2
3782029,2020-05-07,2
3782109,2020-01-18,2
3782179,2020-02-10,2
3782209,2020-01-23,2
3782229,2020-02-05,2
3782259,2020-01-12,2
3782289,2020-01-16,2
3782339,2020-02-01,2
3782399,2020-01-18,2
3782439,2020-03-22,2
3782449,2020-02-01,2
3782989,2020-01-11,2
3783139,2020-01-25,2
3783189,2020-03-03,2
3783239,2020-01-22,2
3783279,2020-02-03,2
3783379,2020-02-21,2
3783449,2020-01-29,2
3783459,2020-01-10,2
3783499,2020-01-26,2
3783669,2020-01-31,2
3783769,2020-03-21,2
3783929,2020-01-02,2
3783959,2020-05-28,2
3784039,2020-01-25,2
3784249,2020-02-13,2
3784299,2020-01-18,2
3784509,2020-01-01,2
3784559,2020-03-07,2
3784609,2020-02-01,1
3784689,2020-01-08,2
3784839,2020-02-19,2
3785049,2020-01-02,2
3785159,2020-01-03,2
3785389,2020-04-30,2
3785659,2020-01-24,2
3785729,2020-02-14,2
3785789,2020-01-03,2
3785849,2020-01-11,2
3786089,2020-01-02,2
3786299,2020-01-03,2
3786329,2020-01-28,2
3786419,2020-05-06,2
3787279,2020-01-05,2
3787439,2020-01-12,2
3787529,2020-01-05,2
3787629,2020-01-18,2
3787779,2020-02-08,2
3787809,2020-01-14,2
3787989,2020-01-04,2
3788209,2020-01-04,2
3788329,2020-02-04,2
3788359,2020-02-22,2
3788459,2020-02-28,2
3788489,2020-01-18,2
3788589,2020-01-02,2
3788659,2020-01-23,2
3788719,2020-01-02,2
3788779,2020-01-06,2
3788799,2020-02-05,2
3788829,2020-05-05,2
3788849,2020-01-31,2
3788999,2020-01-04,2
3789519,2020-02-07,2
3789549,2020-01-12,2
3789659,2020-01-16,2
3789759,2020-01-02,2
3789779,2020-02-05,2
3789839,2020-01-07,2
3789899,2020-01-04,2
3789969,2020-06-11,2
3790049,2020-01-02,2
3790099,2020-01-20,2
3790139,2020-01-13,2
3790149,2020-01-04,2
3790189,2020-01-14,2
3790349,2020-01-31,2
3790359,2020-01-09,2
3790379,2020-01-26,2
3790399,2020-01-05,2
3790419,2020-01-02,2
3790439,2020-02-22,2
3790469,2020-01-06,2
3790479,2020-02-11,2
3790529,2020-01-26,2
3790559,2020-01-31,2
3790629,2020-02-19,2
3790719,2020-04-18,2
3790889,2020-01-25,2
3790939,2020-02-11,2
3791019,2020-01-05,2
3791189,2020-01-23,2
3791199,2020-01-22,2
3791229,2020-04-13,2
3791239,2020-02-09,2
3791259,2020-02-19,2
3791299,2020-01-02,2
3791309,2020-02-03,2
3791359,2020-01-10,2
3791379,2020-01-03,2
3791389,2020-02-05,2
3791439,2020-03-05,2
3791519,2020-01-11,2
3791549,2020-01-19,2
3791619,2020-01-04,2
3791659,2020-01-04,2
3791699,2020-03-16,2
3791739,2020-01-07,2
3791769,2020-01-31,2
3791789,2020-03-05,2
3791819,2020-01-05,2
3791899,2020-01-09,2
3791969,2020-01-06,2
3792039,2020-03-29,2
3792159,2020-03-11,2
3792239,2020-01-03,2
3792249,2020-01-05,2
3792269,2020-02-21,2
3792279,2020-01-11,2
3792419,2020-04-29,2
3792469,2020-01-11,2
3792509,2020-01-05,2
3792589,2020-01-03,2
3792639,2020-03-15,2
3792739,2020-01-03,2
3792799,2020-01-12,2
3792919,2020-01-12,2
3792929,2020-06-07,2
3792939,2020-04-25,2
3792959,2020-01-15,2
3792999,2020-01-12,2
3793009,2020-01-29,2
3793189,2020-01-05,2
3793239,2020-02-26,2
3793369,2020-01-03,2
3793809,2020-04-16,2
3793849,2020-01-20,2
3793919,2020-01-05,2
3793949,2020-02-07,2
3794079,2020-02-09,2
3794259,2020-01-04,2
3794349,2020-06-10,2
3794509,2020-01-04,2
3794589,2020-04-16,2
3794599,2020-01-26,2
3794619,2020-01-03,2
3794629,2020-04-06,2
3794759,2020-01-03,2
3794859,2020-02-26,2
3794869,2020-01-12,2
3794899,2020-02-02,2
3795189,2020-02-01,2
3795239,2020-01-05,2
3795259,2020-03-16,2
3795319,2020-01-03,2
3795329,2020-01-07,2
3795489,2020-03-18,2
3795609,2020-01-30,2
3795639,2020-04-03,2
3795659,2020-01-31,2
3795689,2020-05-04,2
3795739,2020-04-10,2
3795789,2020-01-04,2
3795939,2020-06-18,2
3796019,2020-01-28,2
3796109,2020-02-07,2
3796179,2020-04-01,2
3796269,2020-02-05,2
3796289,2020-01-24,2
3796419,2020-02-09,2
3796549,2020-01-04,2
3796879,2020-01-24,2
3796939,2020-03-22,2
3796969,2020-01-07,2
3797019,2020-01-04,2
3797139,2020-01-20,2
3797159,2020-01-16,2
3797199,2020-03-12,2
3797249,2020-01-30,2
3797259,2020-02-15,2
3797299,2020-04-16,2
3797309,2020-04-04,2
3797439,2020-01-26,2
3797599,2020-01-24,2
3797729,2020-05-20,2
3797799,2020-03-17,2
3797839,2020-01-13,2
3798069,2020-03-18,2
3798329,2020-01-10,2
3798489,2020-02-28,2
3798519,2020-02-27,2
3798679,2020-01-26,2
3798689,2020-01-09,2
3798719,2020-01-12,2
3798739,2020-03-23,2
3798799,2020-02-11,2
3798819,2020-01-31,1
3798829,2020-01-12,2
3798849,2020-01-31,2
3798979,2020-01-23,2
3798989,2020-01-06,2
3799009,2020-06-02,2
3799019,2020-03-14,1
3799099,2020-03-11,2
3799159,2020-01-05,2
3799209,2020-01-15,2
3799299,2020-01-15,2
3799339,2020-01-10,2
3799369,2020-06-26,2
3799399,2020-01-13,2
3799539,2020-01-13,2
3799559,2020-03-17,2
3799569,2020-03-23,2
3799709,2020-01-20,2
